7200	0.0770444	0.0770266	1.44599e-05	9.02684e-09	4.50841e-12
7300	0.0770444	0.0770263	1.39269e-05	8.81308e-09	4.48977e-12
7400	0.0770444	0.0770259	1.33805e-05	8.60627e-09	4.61335e-12
7500	0.0770444	0.0770255	1.28277e-05	8.4247e-09	4.91115e-12
7600	0.0770444	0.0770251	1.22768e-05	8.28816e-09	5.40925e-12
7700	0.0770444	0.0770246	1.17365e-05	8.21719e-09	6.12503e-12
7800	0.0770444	0.0770241	1.12162e-05	8.23232e-09	7.06482e-12
7900	0.0770444	0.0770236	1.07258e-05	8.35321e-09	8.22204e-12
8000	0.0770444	0.0770231	1.02758e-05	8.59771e-09	9.57616e-12
8100	0.0770444	0.0770225	9.87669e-06	8.98105e-09	1.10927e-11
8200	0.0770444	0.0770219	9.53924e-06	9.51496e-09	1.27242e-11
8300	0.0770444	0.0770214	9.27421e-06	1.0207e-08	1.44125e-11
8400	0.0770444	0.0770208	9.09215e-06	1.10598e-08	1.60919e-11
8500	0.0770444	0.0770202	9.00331e-06	1.20708e-08	1.76935e-11
8600	0.0770444	0.0770197	9.01746e-06	1.32319e-08	1.91502e-11
8700	0.0770444	0.0770192	9.14374e-06	1.45293e-08	2.04024e-11
8800	0.0770444	0.0770187	9.39052e-06	1.5944e-08	2.14033e-11
8900	0.0770444	0.0770182	9.76527e-06	1.74518e-08	2.21245e-11
9000	0.0770444	0.0770178	1.02744e-05	1.90241e-08	2.25605e-11
9100	0.0770444	0.0770174	1.09231e-05	2.06291e-08	2.27324e-11
9200	0.0770444	0.0770171	1.17155e-05	2.22323e-08	2.26897e-11
9300	0.0770444	0.0770168	1.2654e-05	2.37982e-08	2.25103e-11
9400	0.0770444	0.0770166	1.37401e-05	2.52916e-08	2.2299e-11
9500	0.0770444	0.0770164	1.49733e-05	2.66788e-08	2.21834e-11
9600	0.0770444	0.0770162	1.6352e-05	2.79296e-08	2.23077e-11
9700	0.0770444	0.0770161	1.78727e-05	2.90183e-08	2.2825e-11
9800	0.0770444	0.077016	1.95308e-05	2.99254e-08	2.3888e-11
9900	0.0770444	0.0770159	2.13199e-05	3.0639e-08	2.56389e-11
10000	0.0770444	0.0770159	2.32324e-05	3.11555e-08	2.81985e-11
10100	0.0770444	0.0770159	2.5259e-05	3.14808e-08	3.16564e-11
10200	0.0770444	0.0770159	2.73896e-05	3.16306e-08	3.60617e-11
10300	0.0770444	0.0770159	2.96125e-05	3.16308e-08	4.14161e-11
10400	0.0770444	0.0770159	3.19152e-05	3.15174e-08	4.76689e-11
10500	0.0770444	0.0770158	3.42844e-05	3.13357e-08	5.4716e-11
10600	0.0770444	0.0770158	3.67058e-05	3.114e-08	6.24014e-11
10700	0.0770444	0.0770157	3.91646e-05	3.09917e-08	7.05233e-11
10800	0.0770444	0.0770156	4.16459e-05	3.09581e-08	7.88434e-11
10900	0.0770444	0.0770154	4.41341e-05	3.11107e-08	8.70995e-11
11000	0.0770444	0.0770152	4.6614e-05	3.15227e-08	9.50214e-11
11100	0.0770444	0.0770149	4.90703e-05	3.22671e-08	1.02348e-10
11200	0.0770444	0.0770146	5.14881e-05	3.34139e-08	1.08848e-10
11300	0.0770444	0.0770141	5.3853e-05	3.5028e-08	1.14335e-10
11400	0.0770444	0.0770136	5.61514e-05	3.71669e-08	1.1869e-10
11500	0.0770444	0.077013	5.83704e-05	3.98781e-08	1.21869e-10
11600	0.0770444	0.0770122	6.04982e-05	4.31974e-08	1.23924e-10
11700	0.0770444	0.0770114	6.25241e-05	4.7147e-08	1.25002e-10
11800	0.0770444	0.0770105	6.44388e-05	5.17342e-08	1.25347e-10
11900	0.0770444	0.0770095	6.6234e-05	5.69507e-08	1.25298e-10
12000	0.0770444	0.0770084	6.79033e-05	6.27717e-08	1.25278e-10
12100	0.0770444	0.0770071	6.94414e-05	6.91563e-08	1.25773e-10
12200	0.0770444	0.0770058	7.08448e-05	7.60482e-08	1.27311e-10
12300	0.0770444	0.0770044	7.21114e-05	8.33763e-08	1.3044e-10
12400	0.0770444	0.0770029	7.32408e-05	9.10567e-08	1.3569e-10
12500	0.0770444	0.0770014	7.42339e-05	9.89946e-08	1.4355e-10
12600	0.0770444	0.0769998	7.50934e-05	1.07087e-07	1.5443e-10
12700	0.0770444	0.0769981	7.58231e-05	1.15224e-07	1.68638e-10
12800	0.0770444	0.0769964	7.64281e-05	1.23296e-07	1.86354e-10
12900	0.0770444	0.0769946	7.6915e-05	1.3119e-07	2.07609e-10
13000	0.0770444	0.0769928	7.72911e-05	1.388e-07	2.32277e-10
13100	0.0770444	0.076991	7.75648e-05	1.46025e-07	2.60072e-10
13200	0.0770444	0.0769892	7.77454e-05	1.52773e-07	2.90551e-10
13300	0.0770444	0.0769875	7.78424e-05	1.58967e-07	3.23133e-10
13400	0.0770444	0.0769857	7.78662e-05	1.64543e-07	3.57118e-10
13500	0.0770444	0.076984	7.78271e-05	1.69453e-07	3.91725e-10
13600	0.0770444	0.0769824	7.77357e-05	1.73668e-07	4.26119e-10
13700	0.0770444	0.0769808	7.76023e-05	1.77175e-07	4.59463e-10
13800	0.0770444	0.0769793	7.7437e-05	1.79983e-07	4.9095e-10
13900	0.0770444	0.0769779	7.72495e-05	1.82115e-07	5.19852e-10
14000	0.0770444	0.0769765	7.70488e-05	1.83613e-07	5.45555e-10
14100	0.0770444	0.0769753	7.68433e-05	1.84533e-07	5.67589e-10
14200	0.0770444	0.0769742	7.66403e-05	1.84943e-07	5.85657e-10
14300	0.0770444	0.0769731	7.64464e-05	1.84922e-07	5.99642e-10
14400	0.0770444	0.0769722	7.62669e-05	1.84554e-07	6.09618e-10
14500	0.0770444	0.0769714	7.6106e-05	1.83927e-07	6.15834e-10
14600	0.0770444	0.0769707	7.59667e-05	1.83129e-07	6.18701e-10
14700	0.0770444	0.0769701	7.58507e-05	1.82243e-07	6.18757e-10
14800	0.0770444	0.0769697	7.57587e-05	1.81348e-07	6.16633e-10
14900	0.0770444	0.0769693	7.56899e-05	1.8051e-07	6.1301e-10
15000	0.0770444	0.076969	7.56426e-05	1.79784e-07	6.08568e-10
15100	0.0770444	0.0769688	7.56137e-05	1.79212e-07	6.03942e-10
15200	0.0770444	0.0769687	7.55994e-05	1.78818e-07	5.99679e-10
15300	0.0770444	0.0769686	7.55948e-05	1.78611e-07	5.96201e-10
15400	0.0770444	0.0769686	7.55945e-05	1.78582e-07	5.93776e-10
15500	0.0770444	0.0769686	7.55921e-05	1.78709e-07	5.92504e-10
15600	0.0770444	0.0769687	7.5581e-05	1.78955e-07	5.92313e-10
15700	0.0770444	0.0769688	7.55544e-05	1.79268e-07	5.92973e-10
15800	0.0770444	0.0769688	7.55052e-05	1.79591e-07	5.94117e-10
15900	0.0770444	0.0769689	7.54266e-05	1.79858e-07	5.9528e-10
16000	0.0770444	0.0769689	7.53118e-05	1.80005e-07	5.95946e-10
16100	0.0770444	0.0769689	7.51549e-05	1.79964e-07	5.956e-10
16200	0.0770444	0.0769689	7.49503e-05	1.79678e-07	5.93787e-10
16300	0.0770444	0.0769687	7.46934e-05	1.79098e-07	5.9017e-10
16400	0.0770444	0.0769685	7.43807e-05	1.78189e-07	5.84573e-10
16500	0.0770444	0.0769682	7.40096e-05	1.76931e-07	5.77032e-10
16600	0.0770444	0.0769679	7.35792e-05	1.75327e-07	5.67813e-10
16700	0.0770444	0.0769674	7.30896e-05	1.734e-07	5.5743e-10
16800	0.0770444	0.0769668	7.25428e-05	1.71195e-07	5.46635e-10
16900	0.0770444	0.0769661	7.19421e-05	1.68784e-07	5.36393e-10
17000	0.0770444	0.0769654	7.12927e-05	1.66256e-07	5.27836e-10
17100	0.0770444	0.0769645	7.06011e-05	1.63727e-07	5.22202e-10
17200	0.0770444	0.0769635	6.98758e-05	1.61327e-07	5.2076e-10
17300	0.0770444	0.0769623	6.91267e-05	1.59204e-07	5.24722e-10
17400	0.0770444	0.0769611	6.83652e-05	1.57513e-07	5.35161e-10
17500	0.0770444	0.0769598	6.76042e-05	1.56418e-07	5.5292e-10
17600	0.0770444	0.0769585	6.68579e-05	1.56081e-07	5.78537e-10
17700	0.0770444	0.076957	6.61417e-05	1.56658e-07	6.12177e-10
17800	0.0770444	0.0769555	6.54719e-05	1.58293e-07	6.53597e-10
17900	0.0770444	0.0769539	6.48655e-05	1.61113e-07	7.02117e-10
18000	0.0770444	0.0769524	6.43404e-05	1.6522e-07	7.56638e-10
18100	0.0770444	0.0769507	6.39144e-05	1.70687e-07	8.15673e-10
18200	0.0770444	0.0769491	6.36057e-05	1.77556e-07	8.77419e-10
18300	0.0770444	0.0769475	6.34324e-05	1.85831e-07	9.39846e-10
18400	0.0770444	0.0769459	6.34118e-05	1.95477e-07	1.00081e-09
18500	0.0770444	0.0769443	6.35611e-05	2.06421e-07	1.05821e-09
18600	0.0770444	0.0769428	6.3896e-05	2.1855e-07	1.11006e-09
18700	0.0770444	0.0769413	6.44314e-05	2.31714e-07	1.15473e-09
18800	0.0770444	0.0769399	6.51807e-05	2.45729e-07	1.19099e-09
18900	0.0770444	0.0769386	6.61558e-05	2.60381e-07	1.21816e-09
19000	0.0770444	0.0769373	6.73665e-05	2.75432e-07	1.23619e-09
19100	0.0770444	0.0769362	6.88207e-05	2.90629e-07	1.24572e-09
19200	0.0770444	0.0769352	7.05242e-05	3.05709e-07	1.2481e-09
19300	0.0770444	0.0769342	7.24806e-05	3.20407e-07	1.24532e-09
19400	0.0770444	0.0769334	7.46907e-05	3.3447e-07	1.23998e-09
19500	0.0770444	0.0769327	7.71531e-05	3.47658e-07	1.23516e-09
19600	0.0770444	0.0769321	7.9864e-05	3.59761e-07	1.23425e-09
19700	0.0770444	0.0769316	8.28167e-05	3.706e-07	1.24079e-09
19800	0.0770444	0.0769312	8.60023e-05	3.80041e-07	1.25827e-09
19900	0.0770444	0.0769309	8.94094e-05	3.87995e-07	1.28989e-09
20000	0.0770444	0.0769307	9.3024e-05	3.94429e-07	1.33836e-09
20100	0.0770444	0.0769305	9.68302e-05	3.99364e-07	1.40574e-09
20200	0.0770444	0.0769304	0.00010081	4.02882e-07	1.49322e-09
20300	0.0770444	0.0769304	0.000104943	4.0512e-07	1.60105e-09
20400	0.0770444	0.0769304	0.000109208	4.06275e-07	1.72845e-09
20500	0.0770444	0.0769304	0.000113581	4.06593e-07	1.87357e-09
20600	0.0770444	0.0769304	0.000118039	4.06367e-07	2.0336e-09
20700	0.0770444	0.0769303	0.000122556	4.05932e-07	2.20482e-09
20800	0.0770444	0.0769303	0.000127107	4.05649e-07	2.38279e-09
20900	0.0770444	0.0769302	0.000131664	4.05902e-07	2.56262e-09
21000	0.0770444	0.07693	0.000136202	4.07081e-07	2.73914e-09
21100	0.0770444	0.0769297	0.000140694	4.09575e-07	2.90729e-09
21200	0.0770444	0.0769294	0.000145116	4.13757e-07	3.06236e-09
21300	0.0770444	0.0769289	0.000149442	4.19973e-07	3.20029e-09
21400	0.0770444	0.0769283	0.000153649	4.28529e-07	3.31798e-09
21500	0.0770444	0.0769276	0.000157716	4.39683e-07	3.41349e-09
21600	0.0770444	0.0769267	0.00016162	4.53634e-07	3.48626e-09
21700	0.0770444	0.0769256	0.000165344	4.70515e-07	3.53713e-09
21800	0.0770444	0.0769244	0.000168871	4.90386e-07	3.56846e-09
21900	0.0770444	0.076923	0.000172187	5.1323e-07	3.58404e-09
22000	0.0770444	0.0769215	0.000175279	5.38954e-07	3.58891e-09
22100	0.0770444	0.0769198	0.000178138	5.67387e-07	3.58921e-09
22200	0.0770444	0.0769179	0.000180757	5.98284e-07	3.59183e-09
22300	0.0770444	0.0769159	0.000183132	6.31331e-07	3.60408e-09
22400	0.0770444	0.0769137	0.00018526	6.66153e-07	3.63331e-09
22500	0.0770444	0.0769114	0.000187142	7.02325e-07	3.6865e-09
22600	0.0770444	0.0769089	0.000188781	7.39379e-07	3.76987e-09
22700	0.0770444	0.0769064	0.000190184	7.76823e-07	3.88848e-09
22800	0.0770444	0.0769037	0.000191357	8.14146e-07	4.04592e-09
22900	0.0770444	0.076901	0.000192312	8.50841e-07	4.24409e-09
23000	0.0770444	0.0768982	0.000193059	8.86413e-07	4.48298e-09
23100	0.0770444	0.0768953	0.000193612	9.20395e-07	4.76065e-09
23200	0.0770444	0.0768924	0.000193986	9.5236e-07	5.07324e-09
23300	0.0770444	0.0768895	0.000194198	9.81934e-07	5.41512e-09
23400	0.0770444	0.0768867	0.000194265	1.00881e-06	5.77915e-09
23500	0.0770444	0.0768839	0.000194204	1.03273e-06	6.15699e-09
23600	0.0770444	0.0768811	0.000194034	1.05355e-06	6.53951e-09
23700	0.0770444	0.0768784	0.000193774	1.07118e-06	6.91725e-09
23800	0.0770444	0.0768758	0.000193441	1.0856e-06	7.28088e-09
23900	0.0770444	0.0768733	0.000193052	1.0969e-06	7.62169e-09
24000	0.0770444	0.0768709	0.000192626	1.10522e-06	7.932e-09
24100	0.0770444	0.0768687	0.000192177	1.11077e-06	8.20556e-09
24200	0.0770444	0.0768666	0.000191721	1.11383e-06	8.43785e-09
24300	0.0770444	0.0768647	0.000191271	1.11471e-06	8.62629e-09
24400	0.0770444	0.076863	0.000190838	1.11376e-06	8.77027e-09
24500	0.0770444	0.0768614	0.000190432	1.11137e-06	8.87119e-09
24600	0.0770444	0.0768601	0.000190062	1.10791e-06	8.93227e-09
24700	0.0770444	0.0768588	0.000189733	1.10375e-06	8.95831e-09
24800	0.0770444	0.0768578	0.00018945	1.09924e-06	8.95532e-09
24900	0.0770444	0.0768569	0.000189214	1.09471e-06	8.9301e-09
25000	0.0770444	0.0768562	0.000189025	1.09043e-06	8.8898e-09
25100	0.0770444	0.0768557	0.000188882	1.08663e-06	8.84143e-09
25200	0.0770444	0.0768553	0.00018878	1.08345e-06	8.7914e-09
25300	0.0770444	0.076855	0.000188715	1.08101e-06	8.74509e-09
25400	0.0770444	0.0768548	0.00018868	1.07933e-06	8.70658e-09
25500	0.0770444	0.0768547	0.000188665	1.07837e-06	8.67835e-09
25600	0.0770444	0.0768546	0.000188662	1.07805e-06	8.66123e-09
25700	0.0770444	0.0768546	0.000188661	1.07821e-06	8.65439e-09
25800	0.0770444	0.0768547	0.000188651	1.07866e-06	8.65551e-09
25900	0.0770444	0.0768547	0.000188621	1.07918e-06	8.66102e-09
26000	0.0770444	0.0768548	0.000188559	1.07952e-06	8.66652e-09
26100	0.0770444	0.0768547	0.000188456	1.07943e-06	8.66721e-09
26200	0.0770444	0.0768547	0.000188301	1.07867e-06	8.65842e-09
26300	0.0770444	0.0768545	0.000188084	1.07703e-06	8.63608e-09
26400	0.0770444	0.0768543	0.000187799	1.07433e-06	8.59729e-09
26500	0.0770444	0.0768539	0.000187438	1.07044e-06	8.54068e-09
26600	0.0770444	0.0768534	0.000186996	1.06532e-06	8.46679e-09
26700	0.0770444	0.0768528	0.000186471	1.05898e-06	8.37828e-09
26800	0.0770444	0.076852	0.000185862	1.05151e-06	8.27996e-09
26900	0.0770444	0.0768511	0.000185169	1.0431e-06	8.1787e-09
27000	0.0770444	0.07685	0.000184397	1.034e-06	8.08318e-09
27100	0.0770444	0.0768487	0.000183553	1.02457e-06	8.00344e-09
27200	0.0770444	0.0768472	0.000182643	1.01522e-06	7.95038e-09
27300	0.0770444	0.0768456	0.000181681	1.00643e-06	7.93503e-09
27400	0.0770444	0.0768438	0.000180678	9.98744e-07	7.96788e-09
27500	0.0770444	0.0768418	0.000179652	9.92717e-07	8.05815e-09
27600	0.0770444	0.0768397	0.000178619	9.88933e-07	8.21303e-09
27700	0.0770444	0.0768374	0.000177601	9.87969e-07	8.4371e-09
27800	0.0770444	0.0768351	0.000176618	9.90378e-07	8.73184e-09
27900	0.0770444	0.0768326	0.000175694	9.96666e-07	9.09525e-09
28000	0.0770444	0.07683	0.000174853	1.00727e-06	9.52177e-09
28100	0.0770444	0.0768274	0.000174121	1.02256e-06	1.00023e-08
28200	0.0770444	0.0768247	0.000173524	1.04277e-06	1.05248e-08
28300	0.0770444	0.076822	0.000173088	1.06805e-06	1.10742e-08
28400	0.0770444	0.0768192	0.000172839	1.09841e-06	1.16339e-08
28500	0.0770444	0.0768165	0.000172803	1.13373e-06	1.21862e-08
28600	0.0770444	0.0768139	0.000173005	1.17376e-06	1.27134e-08
28700	0.0770444	0.0768113	0.000173467	1.2181e-06	1.3199e-08
28800	0.0770444	0.0768087	0.000174213	1.26623e-06	1.36285e-08
28900	0.0770444	0.0768063	0.000175261	1.31753e-06	1.39909e-08
29000	0.0770444	0.076804	0.00017663	1.37127e-06	1.42788e-08
29100	0.0770444	0.0768018	0.000178334	1.42663e-06	1.44898e-08
29200	0.0770444	0.0767998	0.000180386	1.48275e-06	1.46266e-08
29300	0.0770444	0.0767979	0.000182795	1.53871e-06	1.46968e-08
29400	0.0770444	0.0767962	0.000185567	1.59362e-06	1.47134e-08
29500	0.0770444	0.0767947	0.000188705	1.6466e-06	1.46936e-08
29600	0.0770444	0.0767933	0.000192207	1.6968e-06	1.46588e-08
29700	0.0770444	0.0767922	0.000196069	1.74349e-06	1.46326e-08
29800	0.0770444	0.0767911	0.000200282	1.78601e-06	1.46404e-08
29900	0.0770444	0.0767903	0.000204836	1.82385e-06	1.47076e-08
30000	0.0770444	0.0767896	0.000209714	1.85664e-06	1.48582e-08
30100	0.0770444	0.0767891	0.000214897	1.88418e-06	1.51132e-08
30200	0.0770444	0.0767887	0.000220365	1.90646e-06	1.54896e-08
30300	0.0770444	0.0767884	0.000226092	1.92361e-06	1.59991e-08
30400	0.0770444	0.0767882	0.00023205	1.93599e-06	1.66468e-08
30500	0.0770444	0.0767881	0.00023821	1.94411e-06	1.74314e-08
30600	0.0770444	0.0767881	0.000244539	1.94866e-06	1.83444e-08
30700	0.0770444	0.0767881	0.000251002	1.95047e-06	1.93705e-08
30800	0.0770444	0.0767881	0.000257565	1.95049e-06	2.04881e-08
30900	0.0770444	0.0767881	0.000264191	1.94979e-06	2.16706e-08
31000	0.0770444	0.076788	0.000270843	1.9495e-06	2.28871e-08
31100	0.0770444	0.0767879	0.000277482	1.95079e-06	2.41046e-08
31200	0.0770444	0.0767877	0.000284073	1.95485e-06	2.52894e-08
31300	0.0770444	0.0767873	0.000290577	1.9628e-06	2.64093e-08
31400	0.0770444	0.0767869	0.00029696	1.97574e-06	2.74349e-08
31500	0.0770444	0.0767863	0.000303186	1.99465e-06	2.83419e-08
31600	0.0770444	0.0767855	0.000309224	2.02037e-06	2.91125e-08
31700	0.0770444	0.0767845	0.000315043	2.05358e-06	2.97364e-08
31800	0.0770444	0.0767833	0.000320614	2.09481e-06	3.02119e-08
31900	0.0770444	0.0767819	0.000325913	2.14433e-06	3.05461e-08
32000	0.0770444	0.0767803	0.000330917	2.20226e-06	3.07549e-08
32100	0.0770444	0.0767784	0.000335606	2.26845e-06	3.08624e-08
32200	0.0770444	0.0767763	0.000339965	2.34254e-06	3.08998e-08
32300	0.0770444	0.076774	0.000343982	2.42397e-06	3.09037e-08
32400	0.0770444	0.0767715	0.000347649	2.51196e-06	3.09146e-08
32500	0.0770444	0.0767687	0.000350959	2.60555e-06	3.09748e-08
32600	0.0770444	0.0767657	0.000353911	2.70363e-06	3.11256e-08
32700	0.0770444	0.0767625	0.000356508	2.80496e-06	3.14058e-08
32800	0.0770444	0.0767592	0.000358755	2.90819e-06	3.18488e-08
32900	0.0770444	0.0767557	0.000360662	3.01193e-06	3.24812e-08
33000	0.0770444	0.076752	0.000362239	3.11475e-06	3.33208e-08
33100	0.0770444	0.0767482	0.000363504	3.21525e-06	3.43757e-08
33200	0.0770444	0.0767443	0.000364471	3.3121e-06	3.56434e-08
33300	0.0770444	0.0767404	0.000365163	3.40403e-06	3.71109e-08
33400	0.0770444	0.0767364	0.000365601	3.48994e-06	3.87553e-08
33500	0.0770444	0.0767325	0.000365808	3.56885e-06	4.05443e-08
33600	0.0770444	0.0767285	0.00036581	3.63999e-06	4.24383e-08
33700	0.0770444	0.0767246	0.000365632	3.70278e-06	4.4392e-08
33800	0.0770444	0.0767208	0.000365301	3.75684e-06	4.63568e-08
33900	0.0770444	0.076717	0.000364842	3.80205e-06	4.82833e-08
34000	0.0770444	0.0767134	0.000364283	3.83847e-06	5.01236e-08
34100	0.0770444	0.07671	0.000363647	3.86638e-06	5.1834e-08
34200	0.0770444	0.0767067	0.000362961	3.88626e-06	5.33769e-08
34300	0.0770444	0.0767036	0.000362245	3.89875e-06	5.47228e-08
34400	0.0770444	0.0767008	0.000361523	3.90466e-06	5.58515e-08
34500	0.0770444	0.0766981	0.000360812	3.90489e-06	5.6753e-08
34600	0.0770444	0.0766957	0.000360129	3.90043e-06	5.74277e-08
34700	0.0770444	0.0766935	0.000359488	3.8923e-06	5.78858e-08
34800	0.0770444	0.0766916	0.000358902	3.88154e-06	5.81465e-08
34900	0.0770444	0.0766899	0.000358379	3.86916e-06	5.82364e-08
35000	0.0770444	0.0766885	0.000357925	3.85608e-06	5.81876e-08
35100	0.0770444	0.0766873	0.000357543	3.84313e-06	5.80354e-08
35200	0.0770444	0.0766863	0.000357233	3.83103e-06	5.78159e-08
35300	0.0770444	0.0766855	0.000356993	3.82033e-06	5.7564e-08
35400	0.0770444	0.0766849	0.000356818	3.81142e-06	5.73103e-08
35500	0.0770444	0.0766845	0.0003567	3.80451e-06	5.70804e-08
35600	0.0770444	0.0766842	0.00035663	3.79965e-06	5.68925e-08
35700	0.0770444	0.076684	0.000356596	3.7967e-06	5.67567e-08
35800	0.0770444	0.0766839	0.000356586	3.7954e-06	5.66751e-08
35900	0.0770444	0.0766839	0.000356586	3.79532e-06	5.66416e-08
36000	0.0770444	0.076684	0.000356579	3.79594e-06	5.66433e-08
36100	0.0770444	0.076684	0.000356552	3.79667e-06	5.66617e-08
36200	0.0770444	0.076684	0.000356488	3.79686e-06	5.6675e-08
36300	0.0770444	0.076684	0.000356373	3.79588e-06	5.66599e-08
36400	0.0770444	0.0766838	0.000356193	3.79313e-06	5.65946e-08
36500	0.0770444	0.0766836	0.000355934	3.78807e-06	5.64611e-08
36600	0.0770444	0.0766832	0.000355586	3.78029e-06	5.62472e-08
36700	0.0770444	0.0766827	0.00035514	3.76953e-06	5.5949e-08
